,timestamp,caption,like_count,comments_count,media_type,media_product_type,media_url,permalink,id,thumbnail_url,comments.data,comments.paging.cursors.after,comments.paging.next
0,2023-01-26T19:12:33+0000,"I asked my clients to do a 10 second video to say why they love the Strong and Sassy programme. And they gave me a lot more work than I wanted 😂

I wanted a simple collaboration of some 10 second clips. But no videos were 10 seconds 😂

I suppose if I had only 10 seconds to talk about the best thing I’ve ever done for my Health in 10 seconds it would be pretty impossible too 😂

I’m taking on new clients next week 🎉 If you want to get ahead of the crowd - DM me today 💪",12,1,VIDEO,REELS,https://video.cdninstagram.com/o1/v/t16/f1/m82/214D05F95BDB3D12A1CCABB6CD2C1499_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcyJ9&_nc_ht=video.cdninstagram.com&_nc_cat=108&vs=851005846000233_2783962017&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8yMTREMDVGOTVCREIzRDEyQTFDQ0FCQjZDRDJDMTQ5OV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0FJRGRCTTlhY3FHOV9RRUFNSHZpczVQMVVwZGJxX0VBQUFGFQICyAEAKAAYABsBiAd1c2Vfb2lsATEVAAAm0KKWvuTngkAVAigCQzMsF0BGRDlYEGJOGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHUAAA%3D%3D&ccb=9-4&oh=00_AfBOxsNl871KDmIHRYrzvziYa7KF2pPiWfvVoBY33xU8Ow&oe=63D543A8&_nc_sid=ea0b6e&_nc_rid=fb129ddc5f,https://www.instagram.com/reel/Cn47sEBBGre/,17918615822661889,https://scontent.cdninstagram.com/v/t51.29350-15/327488362_1230140044526453_6583526446116746816_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=w6tqwLDMFdYAX8kVDU1&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAtgqWMnH8RUPmBnPdQo_noRXTSxmznPQmNvW4p3Cv_lQ&oe=63D7E5BA,"[{'timestamp': '2023-01-26T19:16:52+0000', 'text': '#onlinecoach #fatloss #weightloss #strongwomen #fitnessjourney #fitness #nutrition #nutritioncoach #explore', 'username': 'coach_mcloone', 'like_count': 0, 'id': '17886256832784988'}]",,
1,2023-01-25T20:37:00+0000,"Why I love my muscles 🫶

What you see:
✅ A girl who loves exercise - possibly even obsessed 
✅ A person who is motivated
✅ A physically strong female
✅ Someone who eats really well
✅ Not a big partier 
✅ Has time to train 6 times a week

What I see:
✅ A rock solid mindset 
✅ Someone who is disciplined 
✅ A physically and mentally strong female
✅ Someone who nourishes and fuels her body
✅ The most extrovert, social butterfly you’ll ever meet - but doesn’t prioritise partying
✅ Commits to training 6 times a week

Mindset - one of the most important elements to any health and fitness journey. Perspective changes based on the person - we all know the glass half empty/half full example.

If you’re eating well and doing physical exercise but not prioritising your mental exercise - I can promise you what you’re doing is not sustainable in the long term! 

Work on your mindset and the game changes…",79,1,IMAGE,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/327469337_920332829124995_2503783055957800771_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=hatsBzM1E9cAX_Toe2T&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBMx95xZu40tk-3BqiMoH92a6CmxhfbNiMQxU4NAQ7ViA&oe=63D8CFD9,https://www.instagram.com/p/Cn2g-nCBzCZ/,17902790093652450,,"[{'timestamp': '2023-01-25T20:50:54+0000', 'text': 'SEND PIC ON👉 @_GYM_ROCKSTARS', 'username': 'reet_sidhu_0004', 'like_count': 0, 'id': '17960166545493292'}]",,
2,2023-01-24T19:20:12+0000,"Full recipe in the video ⬆️

The one thing this meal is lacking is colour so I highly recommend adding a side salad or perhaps some avocado 🥑 (I had olives on the side 😝)

Follow and or save this recipe ✅

P.s yes I did start scoffing a nut bar during preparation 😂

#nutrition #nutritionist #recipes #highprotein #highproteinrecipes #fitliving #fiteating #tacos #simplerecipes #explore",50,2,VIDEO,REELS,,https://www.instagram.com/reel/CnzzEKNhdLh/,17976757489963975,https://scontent.cdninstagram.com/v/t51.29350-15/327327931_515360490734001_3851049617320134566_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=daXmPCDZWtoAX_h6E9K&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfB6jnv6qmWkhMHi5-NNObf2eIgaNMZvvjimbOTsAxTfVg&oe=63D78866,"[{'timestamp': '2023-01-24T20:04:16+0000', 'text': 'Good one \U0001fae1', 'username': 'ricardo.e.e.c', 'like_count': 1, 'replies': {'data': [{'timestamp': '2023-01-24T20:28:49+0000', 'text': '@ricardo.e.e.c glad you enjoyed 😍', 'username': 'coach_mcloone', 'like_count': 1, 'id': '18015148195463817'}]}, 'id': '17870049212833488'}]",,
3,2023-01-23T18:52:42+0000,"I used to talk a lot about the impact of my menstrual cycle on me! 

And then I realised people were taking the information I gave them and applying it to them without having tracked their own cycle…

Periods, hormones and menstrual cycles are selling right now so don’t buy in to misinformation.

The best thing you can do for your body is track your own cycle. See the trends. See the variables. Become in tune with your body. 

And Please stop listening to generic/general advice 🙏💪

#menstrualcycle #periods #ourperiodsmatter #strong #fitness #nutrition #nutritionist #onlinecoach",19,2,VIDEO,REELS,https://video.cdninstagram.com/o1/v/t16/f1/m82/6B41763A69ABADD01D46E605A29CB6BA_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcyJ9&_nc_ht=video.cdninstagram.com&_nc_cat=109&vs=924557545649250_3435891105&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC82QjQxNzYzQTY5QUJBREQwMUQ0NkU2MDVBMjlDQjZCQV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0x4NmdoTTdESE45c0wwQkFDM0VIQVU1TWZKdGJxX0VBQUFGFQICyAEAKAAYABsBiAd1c2Vfb2lsATEVAAAmnv%2FxjJixjkAVAigCQzMsF0BQ%2B7ZFocrBGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHUAAA%3D%3D&ccb=9-4&oh=00_AfAJPuQxldMiPVuA63YvKsEFQ246Wgm6vWzNnsLyrojdkg&oe=63D55F89&_nc_sid=ea0b6e&_nc_rid=aab8764653,https://www.instagram.com/reel/CnxK_ixhiuM/,17976666928950022,https://scontent.cdninstagram.com/v/t51.29350-15/326551534_2054169374786793_1419134962064068720_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=JTxPZMeAOEEAX8AV1qy&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfACY2D76Lykdt526b_NScCJMS6WaDS-twp26Y6EPXem-g&oe=63D87E81,"[{'timestamp': '2023-01-26T06:59:46+0000', 'text': 'Love this! Please can we have more of THIS put out there 👏', 'username': 'sportsandspinephysio', 'like_count': 1, 'replies': {'data': [{'timestamp': '2023-01-26T07:23:45+0000', 'text': '@sportsandspinephysio 🙌❤️ the facts!', 'username': 'coach_mcloone', 'like_count': 1, 'id': '17974764623001254'}]}, 'id': '17903623115719440'}]",,
4,2023-01-22T19:01:08+0000,"𝐂𝐫𝐞𝐚𝐭𝐢𝐧𝐞
Creatine is one of the most vastly researched supplements and has been promoted in the fitness industry in the last few years. According to research, supplementation with creatine monohydrate has been shown to increase Skeletal muscle mass, lean body mass and muscle fibre size. Research also suggests past this and it may encourage healthy aging and benefit brain health. 

𝐃𝐨 𝐈 𝐧𝐞𝐞𝐝 𝐂𝐫𝐞𝐚𝐭𝐢𝐧𝐞?
Creatine supplementation can be hugely beneficial for athletic performance and studies have also showed it can have an impact on body composition (prolonged creatine ingestion inducing an increase in fat free mass). 

𝐃𝐨 𝐈 𝐧𝐞𝐞𝐝 𝐭𝐨 𝐥𝐨𝐚𝐝 𝐂𝐫𝐞𝐚𝐭𝐢𝐧𝐞?
Nope. 5g daily will suffice. (The idea to saturate the muscle is just to experience benefits sooner).
Increase water consumption when you start taking creatine.

𝐖𝐡𝐞𝐧 𝐬𝐡𝐨𝐮𝐥𝐝 𝐈 𝐭𝐚𝐤𝐞 𝐢𝐭?
Evidence does suggest post workout is superior to pre workout. 

𝐀𝐫𝐞 𝐭𝐡𝐞𝐫𝐞 𝐚𝐧𝐲 𝐬𝐢𝐝𝐞 𝐞𝐟𝐟𝐞𝐜𝐭𝐬?
- Bloating - This is due to the muscles absorbing the water with the Creatine. Very common and usually subsides when the muscles are saturated.
- Stomach discomfort - May cause stomach sensitivity like bloating.

#creatine #supplements #nutritioncoach #realnutrition #realresults #fitness #fitliving #strengthtraining",14,0,IMAGE,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/326405732_703530574574652_2783968280772517470_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=5RTKybJoVGYAX-xvJXU&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCZvvH_ufV7pJoHkLX_Z-s8EF9j4WNRL5CFSsFn37fRLQ&oe=63D93B9C,https://www.instagram.com/p/Cnunn04PpGs/,17918224373661214,,,,
5,2023-01-22T09:15:56+0000,"Sunday evening thoughts 💭 

As you approach next week, with your intentions for the week. Take note of your surroundings and environment 💭

🧠 Exercise is great for body and mind 
🥦 Good wholefoods are essential for overall health 
💤 Sleep is one of the most under utilised tool for our goals 
🤯 Stress management is essential for more people than you realise 

But from my experience, without the right environment - these essentials are missing a puzzle piece 🧩 I have a crew (more than one actually 🙏) and without these people it would all be so much more difficult, maybe even impossible 🥹 

It’s one of the main reasons, community is a huge part of my own Strong and Sassy programme ♥️🙏 

If you don’t have support and/or accountability- you’re missing a valuable puzzle piece 🧩

Tag your crew and thank them ⬇️",72,0,IMAGE,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/326781386_629508255847023_3484381196090147370_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=RfCa9dq3XyAAX_aDKzo&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCuZsC6X0gZ5NdIG7bm71ZVD7ZrV67YATHXB3Fm0Psr_Q&oe=63D79B30,https://www.instagram.com/p/Cntkpvuhj60/,17994459673604175,,,,
6,2023-01-19T18:51:17+0000,"7 things I wish I knew in my early 20s. I dont want you to make the same mistakes I made.

1. Being consistently good is better than being occasionally perfect.

2. The weekend makes up a large part of the week. If you think you’re being good during the week and not making progress - take a look at your weekends.

3. Sleep is one of the most underestimated tools to help you achieve ANY goal. If you’re sleep is shit and you’re sacrificing it ‘to seize the morning’ and train at 6am - you may be doing more harm than good.

4. Water consumption is the simplest way to becoming a healthier version of yourself. Stop looking at fad diets, detox teas, apple cider vinegar and look at your hydration status. Dehydration affects every system in our body and can lead to lack of energy, low mood, injury and brain fog (to mention afew).

5. Human connection, vitamin D and exercise are some of the most under utilised mental health prescriptions. Try increase all of these on the daily to see an instant mood shift 🙏

6. Stop trying to be a people pleaser and learn to say no - you are your own most important asset. 

7. Live every day like it’s your last ❤️ Do what makes you happy! 

Would you add anything to the list?",118,2,IMAGE,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/326457721_553504253329557_1098137069570456047_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=4CqVvwqti4YAX9tlToW&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfD4d1KOgQW5i0L6Ih2dT3ndmOu1xrlrWg8p7JgaJymJaQ&oe=63D92B60,https://www.instagram.com/p/Cnm4HC4hwQB/,17965539449181159,,"[{'timestamp': '2023-01-19T19:00:18+0000', 'text': 'Love all of these ❤️', 'username': 'mj.nutrition_', 'like_count': 1, 'replies': {'data': [{'timestamp': '2023-01-19T19:01:17+0000', 'text': '@mj.nutrition_ there’s probably lots more these are just some of a long list 😂', 'username': 'coach_mcloone', 'like_count': 0, 'id': '18044650150396132'}]}, 'id': '17863659515854147'}]",,
7,2023-01-18T19:06:17+0000,"Wanna know the key to a high metabolism? 

Would you be shocked to know it’s NOT a supplement? Or a food?

It’s actually an accumulatory effect of the decisions you make on a day to day basis 🙏

I’ve actually done a Free Webinar on this topic. Comment ‘me’ below if you’d like a copy ⬇️⬇️⬇️",31,0,VIDEO,REELS,https://video.cdninstagram.com/o1/v/t16/f1/m82/7D4FD0C0D44C6391750CFB2123B410B9_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcyJ9&_nc_ht=video.cdninstagram.com&_nc_cat=106&vs=843371000063841_3385574863&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC83RDRGRDBDMEQ0NEM2MzkxNzUwQ0ZCMjEyM0I0MTBCOV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0VGS1dCTnpDNmpKQk5BR0FCYkljTXFVUlFweGJxX0VBQUFGFQICyAEAKAAYABsBiAd1c2Vfb2lsATEVAAAmypeQ0qjD3T8VAigCQzMsF0Av3bItDlYEGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHUAAA%3D%3D&ccb=9-4&oh=00_AfAjUlLoQQWuy8lRfshMJdeFL44VlrKHPcFOiRbJxYkWdQ&oe=63D4FDA5&_nc_sid=ea0b6e&_nc_rid=7a542319f5,https://www.instagram.com/reel/CnkUwAQqmg8/,17916670514595371,https://scontent.cdninstagram.com/v/t51.29350-15/326023119_3514156328815497_8336744283878902836_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=BlhYgdAbH9sAX-KqEVL&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDZPVbpdZbqoZQt6Bcnw1WVuHUh89_xzYnRs-N1HHFAOg&oe=63D942F2,,,
8,2023-01-17T20:50:22+0000,"People make fat loss complicated. I’m not saying for a second it’s easy. But it is so much more simple than we make it 🫣🙊

👉 Instead of spending hours watching the ‘calories you’re burning’ why not swap for getting stronger instead 💪

👉 Instead of a meal plan why not become totally equipped to make better food choices for yourself

👉 Instead of trying to ‘eat clean’ why not find an 80/20 balance and count calories 

👉 Instead of trying to exercise more - sleep more

👉Instead of trying to use detox teas, shakes and ACV - drink more water 

❌And stop being so impatient and inconsistent. 

I’m a big believer in being inclusive rather than exclusive - add things in to your life like water, sleep, movement and vegetables rather than always looking for things to exclude 🙌🙏

If you’re looking for a lifestyle change - Dm me ‘Lifestyle’",22,2,CAROUSEL_ALBUM,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/325676695_148744590994268_1548045808857473373_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=W5RwYLBWbFcAX8WA7M1&_nc_oc=AQkFtsUtTVjWnNyR9iJkyT9JXHopr2O_j4FYgiTUDe7PWj5xEa18jr8YaClhDvdAJPXaDXCqjE2zHtmMhNC_l0CN&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCxvx1x9tKQcHQa1P520JyB8s0TEQxrHhtd8Quox-EZHA&oe=63D7802D,https://www.instagram.com/p/Cnh8JgchyY_/,18309937315079091,,"[{'timestamp': '2023-01-20T01:31:04+0000', 'text': 'Yes👏', 'username': 'silvialiftsweights', 'like_count': 1, 'replies': {'data': [{'timestamp': '2023-01-20T01:52:18+0000', 'text': '@silvialiftsweights 🙌😍', 'username': 'coach_mcloone', 'like_count': 0, 'id': '17939144444551001'}]}, 'id': '18243528979153992'}]",,
9,2023-01-16T18:57:16+0000,"Hitting protein targets a constant struggle? 

Check this out ✅ 

#highprotein #proteinhacks #onlinecoach #nutritionist #onlinenutritioncoach",36,0,VIDEO,REELS,https://video.cdninstagram.com/o1/v/t16/f1/m82/BC4F072687B1B972A89A5B9090CB1F95_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcyJ9&_nc_ht=video.cdninstagram.com&_nc_cat=108&vs=623655096194951_2334529823&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9CQzRGMDcyNjg3QjFCOTcyQTg5QTVCOTA5MENCMUY5NV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0RIaWNCT1lRMThQUmc0REFBeEFOSFJ6ZkdZWmJxX0VBQUFGFQICyAEAKAAYABsBiAd1c2Vfb2lsATEVAAAmsMmBv%2BXIiUAVAigCQzMsF0BKVT987ZFoGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHUAAA%3D%3D&ccb=9-4&oh=00_AfBZHI3bC2hH5LGmI0nxdDWOmSNgmz1RBJd-tEbqQr1Smg&oe=63D4D9DA&_nc_sid=ea0b6e&_nc_rid=9eecfd8040,https://www.instagram.com/reel/CnfKSxUBfho/,17988736258746679,https://scontent.cdninstagram.com/v/t51.29350-15/325328113_1555385014937455_1167289083133311489_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=BDHTlEQ0Nu4AX8UkMzS&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDmcOK3jab3kC4LVwaR9-o1zBGp17fLTXg19_meeDL20A&oe=63D84F45,,,
10,2023-01-15T19:30:34+0000,"Alone we can do so little - together we can do so much 🙏

Are you looking to find your tribe? 

Are you looking to engage with like minded women? 

Are you looking for a community? 

Look no further. Because that’s exactly what me and my team are creating 😍

With weekly coaching calls, monthly catch ups and group challenges. There has never been a better time to sign up ♥️

If you’re interested in more than just a health and fitness programme - Dm me today 🙏",4,0,IMAGE,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/325304103_723420192673471_731763008207454227_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=g-FbauFFVTMAX-Ot_RC&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfB6lo99HBKlrbQkyTYbnlEX1gVw4U5xCZZQMp8XE-nTow&oe=63D85D67,https://www.instagram.com/p/CncpbP7BXmJ/,17953279598230101,,,,
11,2023-01-12T02:32:15+0000,"One of the main reasons my clients have come out the other side of Christmas is down to education 🙌

In the past, my client base have confessed to going on extreme diets to ‘shed the Christmas kilos’. 

This year however, they’re taking the sustainable approach. Understanding that the weight they have gained is in fact NOT fat - was key to this. 🙏

They’re returning to they’re daily habits like:
✅ Increasing Protein
✅ Increasing Fruit and Veg 
✅ Drinking 2L water
✅ Moving more 

And the scales are dropping back down to pre Christmas numbers. Trusting the process ♥️🙏 

If you’re done with extreme diets and you’re finally ready to take control of your nutrition in 2023 - drop me a DM 🥰",62,8,IMAGE,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/324849323_3296317373960252_5741527506574465164_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=QrzG21GDTZQAX9NUSF1&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfA8X0slfs7Xth-6sJrEfQi0zDol7xTLeSitpQUnsLSXRQ&oe=63D8DE5A,https://www.instagram.com/p/CnTGgXFBHKx/,17995120363584897,,"[{'timestamp': '2023-01-13T02:14:45+0000', 'text': 'Needed to see this today! 🙌 ❤️❤️', 'username': 'missdines', 'like_count': 1, 'replies': {'data': [{'timestamp': '2023-01-13T04:51:24+0000', 'text': '@missdines ❤️🙌', 'username': 'coach_mcloone', 'like_count': 0, 'id': '17995147918718290'}]}, 'id': '17988012460749571'}, {'timestamp': '2023-01-12T08:13:33+0000', 'text': '@heathercashinn 🙈😂', 'username': 'elainenichaisin', 'like_count': 1, 'replies': {'data': [{'timestamp': '2023-01-12T19:03:14+0000', 'text': '@elainenichaisin 😂😂😂', 'username': 'heathercashinn', 'like_count': 0, 'id': '17977354705931162'}, {'timestamp': '2023-01-12T11:24:02+0000', 'text': '@elainenichaisin 🙌👂', 'username': 'coach_mcloone', 'like_count': 0, 'id': '17952742052216199'}]}, 'id': '18337029850063409'}, {'timestamp': '2023-01-12T02:39:14+0000', 'text': '#weightloss #fatloss #realnutrition #realresults #nutritionist #postchristmasworkout #newyear #newyearsresolution #nutrition #onlinecoach', 'username': 'coach_mcloone', 'like_count': 0, 'id': '17996412574563769'}, {'timestamp': '2023-01-12T02:37:36+0000', 'text': 'Yes to this 👏', 'username': 'eatsmartwithsalinky', 'like_count': 1, 'replies': {'data': [{'timestamp': '2023-01-12T02:37:50+0000', 'text': '@eatsmartwithsalinky we know it girl 🙌', 'username': 'coach_mcloone', 'like_count': 1, 'id': '17962208897231553'}]}, 'id': '18043234420397887'}]",,
12,2023-01-11T04:55:10+0000,"We’re almost 2 weeks into January 😱

How are your New Years Resolutions coming along? 

Are you struggling? 

Is it sustainable? 

My clients are thriving 🙌

Why? 
 - Because I make it easy for them ✅

But how?
- Well instead of giving them 7 million tasks in week one. I have a much slower, more sustainable approach! I use healthy habits to help them adjust to a long term lifestyle change. 

❌It’s not pretty. 
❌It’s not fancy. 
❌It doesn’t sell well.

✅ But it works. You see if you commit to the long term, you can do it slower. If you’re only commiting to 6 weeks - you have to change immediately. But we all know nothing changes that quick. Nothing sustainable anyway. It takes time. It takes effort. But we’re here for the long term so who’s rushing? 🤷‍♀️

✅ My ethos is you only have ONE BODY - ONE PLACE to call home! You need to look after it. You need to mind and care for it. 

- If your house was falling apart around you or your car was dangerous to drive you’d pay any amount to fix it. How come when it comes to our body - OUR HOME - an investment is too expensive or not worth it? 🤔

Anyway - I’ll be over here sipping the odd Margarita educating my clients on the importance of overall health and balance…. While you do YET ANOTHER 6 week challenge 🫣 (oops did I just say that)",54,0,IMAGE,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/324762741_1004007630567828_2961846131334094004_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=1673pymO4vkAX-Sa_bz&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAaOpegGrHSY5B_Coq1NE49wnlTXRwWShBQpMKH11y_WA&oe=63D80753,https://www.instagram.com/p/CnQyEMzBhZz/,18089798641313631,,,,
13,2023-01-10T01:43:39+0000,"Training on holidays ☀️

Yay or Nay? 🧐

I put up a poll on my Instagram before Christmas to see who would be training over the holidays and 90% of you said you would. 

Sometimes, we have really high expectations of ourselves that when we don’t meet those expectations - we become disappointed 😔 While having high expectations is not necessarily a bad thing, being realistic is important 🙏

Going on holidays this Christmas I recognised that training was not going to be a priority to me. I said I’d train 2-3 times a week because I love it - not because I HAD to. 

There is NO NECESSITY for you to train during holidays. If you want to - do it! If you don’t - don’t! One thing I will say is 1. Do it for the right reasons - maybe that’s to get back into a routine, or for your mental health - but NOT to ‘burn off calories’

2. Whatever decision you make - own it! Don’t go winging and complaining after 3 weeks off that ‘you wish you did a bit’ or ‘how sore you are’. Get over it and get on with it.

Ok, thanks for listening to my ted talk - I’m off to the gym 👋",50,2,IMAGE,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/324399988_204322178804721_1429554854131574811_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=jeell1H90DkAX-WUOYK&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAd1miAHNof9xcHpdG6MxYOwzcdqi0Qduf4n4eft8dhtg&oe=63D8EC4B,https://www.instagram.com/p/CnN3WmuBdp6/,18040287658407392,,"[{'timestamp': '2023-01-10T01:54:36+0000', 'text': 'The message we all need right now 🙌', 'username': 'the_wellness_gall', 'like_count': 1, 'replies': {'data': [{'timestamp': '2023-01-10T04:53:15+0000', 'text': '@the_wellness_gall 100% and ZERO GUILT regardless of what you chose 🙅\u200d♀️', 'username': 'coach_mcloone', 'like_count': 0, 'id': '17978192248788872'}]}, 'id': '18033229600430011'}]",,
14,2023-01-07T17:54:35+0000,"Eternally grateful for this Christmas trip home ♥️

Thank you to everyone who made it so special from start to finish 🙏

Blessed to say I’ve 2 homes now and I’m looking forward to heading back to the heat ☀️",156,4,VIDEO,REELS,,https://www.instagram.com/reel/CnH1ZM0hpcu/,18338463874044052,https://scontent.cdninstagram.com/v/t51.29350-15/324072497_1179402689634331_286719818586178331_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=s9qgmSd_XikAX-LO4IK&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfC6SU1dfBL6mLnl1m7S2FH-sk5RmWu5YOyS0ukToK0kdg&oe=63D82FD5,"[{'timestamp': '2023-01-08T08:48:19+0000', 'text': '#irishinoz #christmasathome #expats #irishathome #ireland #christmas2022', 'username': 'coach_mcloone', 'like_count': 0, 'id': '17910617159690525'}, {'timestamp': '2023-01-08T08:30:03+0000', 'text': 'SEND PIC ON @life_of_ireland', 'username': 'priyanka565004', 'like_count': 0, 'id': '17955570224162085'}, {'timestamp': '2023-01-07T21:48:30+0000', 'text': 'Too wholesome 😭❤️❤️', 'username': 'lift__with__laura', 'like_count': 1, 'replies': {'data': [{'timestamp': '2023-01-07T21:48:52+0000', 'text': '@lift__with__laura it was 😍 can’t wait to see you though ❤️', 'username': 'coach_mcloone', 'like_count': 0, 'id': '17902427807644443'}]}, 'id': '17930619719508644'}]",,
15,2023-01-06T07:59:29+0000,"Struggle with protein 🧐

Here’s my TOP TIP - Build your meals around the protein source🙃

My first thought at any meal is what is the protein? And then I build my meal from there! 

People will blame time for their poor food choices but I can assure you, you don’t have to be super organised to make better choices! (The last 2 days I’ve been eating Turkey burgers, microwave rice and microwave cauliflower rice)

When I go shopping I like to have a rough guide done of what I’ll eat during the week so all the options are in my house - that way I’ve no excuses to eat out or make poor food choices! And if you do eat out, there’s NUMEROUS options to align with your goals!

So I don’t want to hear any more excuses 😛 Hitting protein targets has never been easier 🙏",36,3,CAROUSEL_ALBUM,FEED,https://scontent.cdninstagram.com/v/t51.29350-15/323688555_5718240628231704_4694491771746230423_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=VVYWWn-3HLUAX_vAQS8&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCZ8rtfaG6IJKFVJlleq4blJYfv6g6zvyXUCtIypHr66A&oe=63D840E0,https://www.instagram.com/p/CnEPLxgINAP/,17864928656796764,,"[{'timestamp': '2023-01-07T05:44:20+0000', 'text': 'This visual board is brilliant', 'username': 'gillianahern84', 'like_count': 1, 'replies': {'data': [{'timestamp': '2023-01-07T08:40:03+0000', 'text': '@gillianahern84 yay 🙌', 'username': 'coach_mcloone', 'like_count': 0, 'id': '17972220677006988'}]}, 'id': '17894391527741808'}, {'timestamp': '2023-01-06T08:00:34+0000', 'text': '#highprotein #highproteinmeals #highproteinsnacks #healthyoptions #nutrition #nutritionist', 'username': 'coach_mcloone', 'like_count': 0, 'id': '17969539619092926'}]",,
